Unnamed: 0,Location,Distance,Review_Score,Review_Score_,N_Reviews,Price,latitude,longitude
2565,Bilbao,0.3210252889704681,9.632117004024208,,4801.0,725.0,43.25245528453458,-2.9394136259804085
2566,Bilbao,0.4415096630548699,9.068058403774154,Superb ,1170.0,340.0,43.25492458304246,-2.935338646771817
2567,Ensanche,0.2288058683278934,8.662220304260638,Fabulous ,1588.0,649.0,43.26016563025816,-2.9292000533400273
2568,Bilbao,1.4443358068127252,9.152938506430422,Fabulous ,1746.0,487.0,43.25741412449876,-2.9439349460146906
2569,City Center,0.49442925602336707,8.569884528470375,Very good ,3710.0,187.0,43.26118433303993,-2.9272637744591545
2570,Bilbao,1.4958104228048097,8.472569335484987,Exceptional 10,274.0,213.0,43.260345466333206,-2.906598863126313
2571,Ensanche,1.9148687020949628,9.298637915510925,Superb ,,1134.0,43.278473373841166,-2.9583692842466283
2572,City Center,1.118077726694768,7.962502954273529,Superb ,484.0,1698.0,43.27719379407167,-2.962838267875774
2573,Bilbao,0.45513621533121584,9.051433923129895,Superb ,1160.0,369.0,43.25501914152619,-2.9346950118734325
2574,City Center,1.768173400303735,8.066656070905303,Exceptional ,1336.0,658.0,43.27547052582596,-2.9133451185194192
2575,Bilbao,0.5153310392586373,9.03869558633371,Superb ,337.0,393.0,43.253940568851206,-2.935487853744029
2576,City Center,0.6544099579651113,8.532752677859008,Very good ,1981.0,338.0,43.26169588080623,-2.9465270864065953
2577,Bilbao,0.69869164485176,,,,1697.0,43.25485473277659,-2.9259819124348008
2578,Old Town,0.535759601189265,8.245651885726959,Very good ,3588.0,658.0,43.2588488094554,-2.9240559947862357
2579,Deusto,0.8823141111666908,7.645594846223046,Exceptional 10,3360.0,638.0,43.268027293690125,-2.941670060344143
2580,City Center,0.44920094692089124,7.686795613235042,Good ,905.0,194.0,43.2608595902323,-2.9265125355164057
2581,City Center,0.8941707662508619,7.37948953863165,Exceptional ,5867.0,1337.0,43.270897770508896,-2.9533187224104824
2582,Deusto,1.40224150593818,7.99193282516457,Very good ,814.0,219.0,43.26610706286756,-2.9572913738935527
2583,Deusto,1.454447835168064,7.349202557616533,Good ,400.0,468.0,43.27726258231416,-2.9584427501789388
2584,City Center,0.4923301738053937,8.484060277540195,Very good ,915.0,74.0,43.26192189106758,-2.926272195611928
2585,City Center,0.4594664368297844,9.613356207522246,Review score ,7795.0,1751.0,43.2713184244877,-2.9523348986106965
2586,Old Town,0.606931247615307,8.8151692086675,Review score ,4924.0,326.0,43.258916967547314,-2.9244007392621816
2587,Bilbao,0.267726828436028,7.580394411360206,Good ,1177.0,85.0,43.25873586429394,-2.934341656948976
2588,Ensanche,1.5671567712958165,8.194023112225278,Review score ,2746.0,510.0,43.26106627031908,-2.932199711119421
2589,Ensanche,0.3245730093428084,8.739424567780157,Fabulous ,4627.0,561.0,43.261013840778695,-2.9370181533855564
2590,Bilbao,0.6768214865495288,,,,1745.0,43.254540892001415,-2.926289118312155
2591,Ensanche,0.3705746199713206,,Good ,,1273.0,43.26184924941736,-2.9309479464777906
2592,Bilbao,0.6312932152076709,,,,1694.0,43.25453122879716,-2.9268206892376414
2593,Deusto,1.5045762338706061,7.226371637309721,Good ,241.0,451.0,43.27705245934583,-2.956935563763899
2594,Ensanche,0.47631965347428773,8.409894021284384,Very good ,1183.0,716.0,43.252725770763085,-2.943358121955277
2595,City Center,1.0854871435524986,6.977985308464435,Review score ,5262.0,847.0,43.26073812108187,-2.9664782728650527
2596,Old Town,0.6863837881154674,,Exceptional 10,29.0,1763.0,43.25897192935951,-2.9246880975952623
2597,City Center,1.730238749853412,9.780784350466863,Superb ,903.0,1193.0,43.25454026785146,-2.969956931783374
2598,Deusto,1.0792019712329537,9.917853071718469,Very good ,7241.0,473.0,43.269328395886156,-2.967901609275372
2599,Bilbao,0.927258385760347,9.50000687026531,Very good ,1431.0,781.0,43.26611763347576,-2.9093295175426426
2600,City Center,1.6138325382144032,8.379171963107764,,2944.0,1453.0,43.25387349412316,-2.9107309541687627
2601,Ensanche,1.2965809956846717,,Very good ,1150.0,1329.0,43.26325038785661,-2.963218572296167
2602,Bilbao,0.5824407744881132,8.203655170747677,Superb ,6046.0,1339.0,43.27015668405676,-2.9174381238995726
2603,City Center,0.8488172039743435,7.273890012823749,Superb ,1262.0,699.0,43.26969391499141,-2.970402863566263
2604,City Center,0.4765109961683092,8.515908711152676,Very good ,7049.0,1559.0,43.25408958861705,-2.9424405538674527
2605,City Center,0.6768476539719058,8.380630943787311,Very good ,4883.0,513.0,43.265243371293984,-2.922380414957645
2606,City Center,1.1818535837944626,9.727831611307922,Superb ,6323.0,1394.0,43.2663812957675,-2.9719196702111677
2607,City Center,1.7068314268650768,7.516471255998682,Exceptional 10,7673.0,1448.0,43.27496028495511,-2.9091407453957925
2608,City Center,0.6360660437437965,8.583330668981556,Very good ,1818.0,373.0,43.26195566562343,-2.9480011123862084
2609,Ensanche,0.33509902446320383,8.347233729767295,Very good ,2269.0,479.0,43.26257994418447,-2.9272998597313125
2610,Deusto,1.485190760179301,7.29244357703258,Good ,114.0,447.0,43.27759781061398,-2.9588209612519805
2611,Old Town,1.0609802878741978,9.170529896752763,Very good ,1887.0,393.0,43.27092977750167,-2.969697216211008
2612,City Center,0.6413873012556244,8.526465772029722,Very good ,1822.0,383.0,43.262339806803155,-2.9461903572073567
2613,Old Town,0.6587561248185015,,Exceptional 10,4.0,1688.0,43.2594462343194,-2.9225414666680867
2614,City Center,1.4769416576556702,9.25175224216874,Very good ,4899.0,733.0,43.274164475209645,-2.968878184642049
2615,Ensanche,1.1604934654444168,8.239786562836256,Exceptional ,4090.0,977.0,43.26011880137882,-2.93715700230154
2616,Bilbao,0.8729324605998396,,,,1722.0,43.25391437628809,-2.925827904407767
2617,Bilbao,1.8979294180144994,8.553392464894529,Fabulous ,4610.0,528.0,43.26105210078871,-2.937923277659862
2618,City Center,1.6476682426483231,9.31597968190508,Fabulous ,5717.0,1066.0,43.27512716938786,-2.9677077747866516
2619,City Center,0.6320027733527378,8.530752794547759,Review score ,7223.0,260.0,43.260000243669154,-2.92699180407916
2620,Bilbao,1.6187495652875092,7.7476868530156775,Superb ,3125.0,1280.0,43.25038531493143,-2.9135895058308683
2621,City Center,0.6933016666569365,8.601590731452813,Very good ,1713.0,365.0,43.26208242699156,-2.9472410835571785
2622,Ensanche,1.8362754081671069,,,1327.0,318.0,43.27847597808356,-2.9693540718359728
2623,Deusto,0.3372560264262334,9.240181539054362,Exceptional ,2803.0,1291.0,43.272465059654664,-2.9115685338561295
2624,City Center,0.6985751417156266,8.587223334029678,Very good ,1663.0,320.0,43.26161873040856,-2.948338433767393
2625,Deusto,1.4985790210795595,7.210287707990286,Good ,133.0,413.0,43.27704879230777,-2.957101125298704
2626,Ensanche,2.1114597428800455,9.652587536080505,Superb ,3435.0,1237.0,43.27025478605039,-2.9480222318301044
2627,Ensanche,0.386719773779693,,,,1309.0,43.26200885846937,-2.932343758522922
2628,Ensanche,0.3989481698864594,,Superb ,,1273.0,43.26129852108955,-2.929640420766003
2629,City Center,1.435157326645703,8.831196441191478,Fabulous ,1953.0,1159.0,43.2665877835528,-2.9375365717018194
2630,Old Town,1.9866168849446024,9.92749286325608,Exceptional ,6860.0,533.0,43.27354177863612,-2.9174372736394028
2631,Bilbao,0.4920139517692934,8.922930302468838,Superb ,1742.0,509.0,43.25358864263937,-2.933399541045303
2632,Bilbao,1.0602143845772525,7.668061896227335,Fabulous ,1452.0,101.0,43.27007162503435,-2.946668460585153
2633,City Center,0.44089104103418,8.478041024159007,Very good ,5136.0,261.0,43.259863572649756,-2.952621827842816
2634,Ensanche,0.25270441583008507,9.663125217903708,Exceptional ,1072.0,369.0,43.26525214358438,-2.934992346459947
2635,City Center,0.5063611774609125,8.60436641973639,Very good ,4530.0,487.0,43.268607070038385,-2.9283819581104193
2636,City Center,0.6383701357802511,8.587483676051521,Very good ,1622.0,372.0,43.26231124503597,-2.9468747122572045
2637,Bilbao,0.6913206528076012,,,410.0,1718.0,43.253957833383126,-2.927145803572926
2638,City Center,0.48086115457088413,8.548689293481956,Very good ,1543.0,279.0,43.26076404982678,-2.9283441725780515
2639,Bilbao,1.8607617295368741,,Review score ,,1729.0,43.25395829702377,-2.9168508106827735
2640,Ensanche,2.10297453313893,9.093597813507994,Superb ,928.0,1058.0,43.26449749335874,-2.9277863080437356
2641,City Center,0.43664826340904433,6.991834854527644,Review score ,3876.0,1144.0,43.27713504403064,-2.949297542280177
2642,City Center,1.4414670868183457,7.004782864133601,Exceptional ,174.0,875.0,43.27123215033113,-2.935960406720042
2643,Ensanche,0.48671883888126405,8.129013707471293,Exceptional ,4981.0,1381.0,43.25837067561746,-2.935985827797044
2644,Ensanche,0.3635324935218125,,,,1305.0,43.26215934084419,-2.929172829640578
2645,Deusto,1.9293903327460793,7.781347922310654,Fabulous ,1065.0,1021.0,43.25962775465427,-2.9401778386207624
2646,City Center,0.659678844852906,8.47506167055169,Very good ,1851.0,351.0,43.26223376163937,-2.9466192565751803
2647,Old Town,0.6674982359869701,,Exceptional 10,215.0,1693.0,43.259279182203365,-2.925005936119805
2648,City Center,1.8641020689278684,8.455890200315114,Very good ,6462.0,354.0,43.2660827748668,-2.926622241920969
2649,Old Town,0.7756659990976347,7.95517083235189,Good ,1137.0,201.0,43.257791358356194,-2.9219316851921024
2650,Deusto,1.4472090499187271,7.2646139142774055,Good ,183.0,441.0,43.276388735633326,-2.9584044134009244
2651,Bilbao,0.5651478696608954,8.502050741920387,Fabulous ,4132.0,448.0,43.26551185996536,-2.9366552909942913
2652,Ensanche,2.082251780310192,8.1942018367359,Very good ,194.0,219.0,43.25272984731945,-2.9340190672427164
2653,Old Town,1.9621892386855773,9.988058346006621,Exceptional ,1962.0,707.0,43.25061681284783,-2.9426850066997203
2654,Bilbao,1.2107250813716186,8.424617626769141,Very good ,4690.0,745.0,43.27768961919448,-2.9143562297993166
2655,Bilbao,0.8785167255446117,8.417584100738909,Very good ,3151.0,469.0,43.25772026180525,-2.913076931197732
2656,Old Town,0.6497609391376999,,Exceptional 10,363.0,1709.0,43.25881754952029,-2.9242320164876205
2657,Ensanche,0.5737936730923417,7.905256642151067,Good ,3208.0,93.0,43.25728429932408,-2.9428074902568553
2658,Deusto,1.4575544081000718,7.362573120620766,Good ,45.0,484.0,43.27707302720077,-2.957787880823177
2659,Deusto,1.7909477096479212,7.299648516584701,Review score ,983.0,1669.0,43.26314659303543,-2.948214467754841
2660,City Center,0.6945624552208586,8.587699380284638,Very good ,1673.0,343.0,43.26275179281455,-2.9480668204391693
2661,Ensanche,0.41276706636822236,,,,1275.0,43.26155823905859,-2.930530784289394
2662,Old Town,0.6926222589480457,,Exceptional 10,245.0,1717.0,43.25913555197745,-2.922325517138189
2663,City Center,0.6468003849271189,8.599969172357198,Very good ,1834.0,335.0,43.26230519522829,-2.94799461719767
2664,Deusto,1.733727690988177,8.23325729593949,Superb ,5692.0,893.0,43.2602688170895,-2.967764392057656
2665,Bilbao,2.1175211019423594,8.851925999578025,Superb ,3675.0,151.0,43.256713718207955,-2.910461349935672
2666,Old Town,0.8071600534097249,9.529286334790807,Very good ,1578.0,1683.0,43.26394332545057,-2.930419514792709
2667,Old Town,0.7105990769419936,,Exceptional 10,40.0,1720.0,43.25864541615441,-2.9223457890200804
2668,Ensanche,1.5414606689033907,9.849693260884875,Fabulous ,7975.0,1683.0,43.26938618918763,-2.9444955619834854
2669,City Center,0.5254725137108841,8.223465216825044,,551.0,1311.0,43.26064193873092,-2.9162139136020055
2670,City Center,0.6685982102492728,8.468363441766241,Very good ,1924.0,376.0,43.261333293833346,-2.947010775207924
2671,Ensanche,0.5023083369241108,8.111913274743694,Fabulous ,722.0,65.0,43.26987991410232,-2.938544618831167
2672,Ensanche,0.2966098038822773,8.59502318694595,Fabulous ,2605.0,566.0,43.26090900554899,-2.930565356242063
2673,Ensanche,2.0693663668688096,8.381919908236432,Review score ,4213.0,852.0,43.2766201550122,-2.9594584372527493
2674,Bilbao,0.6238910120865876,8.65134332455231,Good ,1623.0,999.0,43.269906705879585,-2.9576405893243662
2675,Ensanche,1.9141434956093568,9.674681205611671,Very good ,4123.0,1759.0,43.27232573143366,-2.964208085001313
2676,Deusto,1.4828362964713804,7.2259198568771845,Good ,175.0,439.0,43.27681359757358,-2.957564426422239
2677,Old Town,0.702557090187504,,Exceptional 10,225.0,1715.0,43.25960902538841,-2.925133775969918
2678,City Center,0.6397914566028813,8.572297621463091,Very good ,1842.0,363.0,43.26175167310177,-2.9474352328304274
2679,Old Town,0.702342952240401,9.541446081145981,Exceptional ,3724.0,285.0,43.26543141114962,-2.9290018550833805
2680,Ensanche,0.41973993162845724,9.190337134158689,Superb ,7389.0,1009.0,43.26535449525675,-2.9322033903195357
2681,Deusto,1.4702521505511434,7.3283345937963045,Good ,81.0,403.0,43.276466368765064,-2.9591925498769154
2682,Old Town,0.6762378527083128,,Exceptional 10,281.0,1765.0,43.25875826597021,-2.9241691089549326
2683,Old Town,0.5264291594166144,8.262610699669622,Very good ,3306.0,608.0,43.25855763159234,-2.9237399342956842
2684,Deusto,1.451738926055685,7.312742037404606,Good ,262.0,420.0,43.277077679519785,-2.958987637065482
2685,Ensanche,0.2733354547886616,8.94323615810063,Superb ,5605.0,1495.0,43.2705924902752,-2.938499991308738
2686,City Center,0.5185906982636418,8.422507062062762,Very good ,1296.0,91.0,43.25672019168441,-2.925525360864441
2687,Old Town,0.6653031265288558,7.399726514806864,Very good ,12.0,1494.0,43.26159846947607,-2.9470889399397473
2688,Deusto,1.5107203092149555,8.268467195871091,Exceptional 10,7786.0,1505.0,43.267609581067894,-2.9116720786505033
2689,Old Town,0.5791185107701018,8.547165096899008,Fabulous ,3243.0,621.0,43.25944794749193,-2.9248479688651883
2690,Ensanche,0.23399192444779252,8.115564744879693,Exceptional ,6629.0,1043.0,43.260713636543436,-2.9378501271008504
2691,City Center,0.7196673872949756,8.533400513843455,Very good ,1988.0,379.0,43.26193583353533,-2.946429191552153
2692,City Center,0.6868878508123568,8.452103499902455,Very good ,1712.0,320.0,43.26129890671919,-2.946372565655674
2693,Old Town,0.8900192777969133,7.5080781286768765,Very good ,2848.0,1246.0,43.268427545356104,-2.9507450353314013
2694,Deusto,0.7888575998347525,8.6929348903638,Superb ,2160.0,1189.0,43.24989659238525,-2.971866883940185
2695,City Center,0.8132709811262354,8.674183271055332,Fabulous ,3495.0,676.0,43.26060238582372,-2.9484928613308847
2696,Old Town,0.6617607117245013,,Exceptional 10,356.0,1710.0,43.25879701987254,-2.923231876854004
2697,City Center,0.6493318628557233,8.520868009623433,Very good ,1786.0,364.0,43.26157975661561,-2.9486662115953606
2698,Ensanche,0.43230958795985,8.382735595999689,Very good ,4017.0,357.0,43.270061258098394,-2.9443248298197813
2699,Bilbao,0.6240691657810326,,,,1753.0,43.254600691763166,-2.9263276623720436
2700,Bilbao,0.6688850388732985,,,,1743.0,43.25492662694381,-2.9270753617256546
2701,Ensanche,0.3006287614268755,9.656203635999335,Exceptional ,320.0,358.0,43.26549811971512,-2.932523359916083
2702,Old Town,0.892006972620021,7.72403142893113,,870.0,167.0,43.266356274665505,-2.957035837007682
2703,Ensanche,0.8193744829259723,8.206432913684015,,3810.0,734.0,43.26225285148969,-2.9643606786414116
2704,Bilbao,2.162188735736537,7.704532328357908,Good ,489.0,86.0,43.27778920387799,-2.9712539758683136
2705,Ensanche,0.40795306002181986,,,,1305.0,43.26137024081466,-2.9289886156327887
2706,City Center,1.7923309490511385,8.679433950691571,Review score ,946.0,119.0,43.25476101198393,-2.9339433468844427
2707,Ensanche,1.3881857238574977,8.415422692334309,Very good ,5927.0,532.0,43.265728765216274,-2.9239792697328855
2708,City Center,0.6631350557079585,8.456610303534534,Very good ,1666.0,380.0,43.26269682748615,-2.947985273709588
2709,City Center,0.6912540031884901,8.581371731238066,Very good ,1806.0,324.0,43.26272579619723,-2.94653296091343
2710,Ensanche,0.39510580563928077,,,,1267.0,43.26216324995449,-2.9302398905690756
2711,Deusto,1.4172418848634771,7.23472137113053,Good ,201.0,423.0,43.27683525239657,-2.956985567622623
2712,Bilbao,0.8229267197430068,,,,1745.0,43.25492690782033,-2.9279650531041823
2713,City Center,0.8532321709876189,9.560328071419143,Superb ,4085.0,698.0,43.25328954377303,-2.9438409177398275
2714,Bilbao,0.8825491795841784,8.947834592763538,Superb ,134.0,324.0,43.25514464400551,-2.933056525049069
2715,Bilbao,1.1525771309049517,8.409811476002455,Very good ,3485.0,417.0,43.258188637067505,-2.912987226303845
2716,Ensanche,0.38952853139468546,,,,1327.0,43.26229000788611,-2.929253760740128
2717,City Center,0.7955673936041975,8.711404780177913,Fabulous ,2070.0,1499.0,43.26175424934863,-2.9482054015014905
2718,Ensanche,0.5992676991440656,7.96141253569248,Good ,3137.0,88.0,43.25757344109175,-2.9429660235886885
2719,Ensanche,0.3538412643264003,,,,1274.0,43.262395574497546,-2.9309486387964476
2720,City Center,0.7176668028462938,8.479296881160833,Very good ,1637.0,363.0,43.26237753380317,-2.9491893953275845
2721,Ensanche,2.155987922651331,8.280156368116513,Exceptional ,579.0,1277.0,43.25993111903953,-2.951122494247791
2722,City Center,1.2755704898670932,9.24999076790034,Exceptional ,7833.0,690.0,43.27028562377104,-2.972780330149741
2723,City Center,0.4872001152607915,8.474889422308342,Very good ,7789.0,361.0,43.26161000688744,-2.951071152835584
2724,Old Town,0.39232550960802753,9.910240615745138,Superb ,6315.0,721.0,43.26753703449249,-2.9087850721169466
2725,Bilbao,0.6370089639608207,,,,1762.0,43.25448647629278,-2.926722346135175
2726,City Center,0.6883562807973242,8.50198736786515,Very good ,1786.0,356.0,43.261368605489764,-2.947359382363423
2727,Bilbao,1.9466561960130686,7.79277645274944,Very good ,5430.0,997.0,43.27273288129472,-2.9687322917756855
2728,Ensanche,0.9146389354483995,7.469714584468657,Good ,678.0,319.0,43.25580109472859,-2.923389624313342
2729,Old Town,1.6786229945194566,6.909246156083345,Very good ,7662.0,202.0,43.26149201835423,-2.9611756097700512
2730,Ensanche,0.4219799359550317,8.312016987881558,Very good ,3321.0,429.0,43.262339722595016,-2.9270252892671977
2731,Bilbao,1.2127545701661615,6.981396296294892,Good ,2239.0,243.0,43.25652733285155,-2.932840461992597
2732,Bilbao,1.6904445453206944,9.706136489103018,Good ,1978.0,1130.0,43.268180975739476,-2.93832130187566
2733,Bilbao,0.6796381380836595,,,,1722.0,43.25526713049842,-2.9275271631902275
2734,Deusto,1.1742484921878333,9.002096641741502,Review score ,5414.0,248.0,43.27731239290819,-2.9069778567168525
2735,Deusto,0.37223713338999387,,,,1315.0,43.26178497805556,-2.929204455831543
2736,Ensanche,0.6582815359701483,7.941402964578776,Good ,2083.0,233.0,43.25940662151688,-2.9481959007467253
2737,Bilbao,1.0576666981133618,,,,1696.0,43.25437476561031,-2.9265522796811294
2738,Ensanche,0.31737632897130763,8.700905954221541,Fabulous ,1280.0,657.0,43.26125983651847,-2.9316969427954636
2739,Ensanche,1.3760218861618252,8.29646337390789,Very good ,817.0,582.0,43.26289650210356,-2.939954358531116
2740,Bilbao,1.3290337310366511,8.595083195178889,Fabulous ,,193.0,43.25467430433864,-2.936444126876967
2741,Deusto,1.2173116183928074,8.644436205850855,Exceptional 10,6065.0,519.0,43.25929184734027,-2.939666928693486
2742,Deusto,1.1583162749898188,8.055966031476817,Very good ,2646.0,554.0,43.27272237188773,-2.958993568718761
2743,Ensanche,2.046212717861441,8.84132737291217,Review score ,2053.0,405.0,43.26314835987881,-2.9273406723402213
2744,Bilbao,0.33240180216029436,7.051493169163582,Good ,2071.0,250.0,43.255995474311305,-2.935293020892872
2745,City Center,1.3346392268818894,7.257923178136932,Superb ,6148.0,578.0,43.253915161700725,-2.9660797095826137
2746,Deusto,1.4435972333873384,8.396934458281924,Exceptional 10,4533.0,851.0,43.276181414196714,-2.946869481629082
2747,Ensanche,1.7439777437570965,7.6499552490444085,Fabulous ,4770.0,101.0,43.25980679741417,-2.9175756567311777
2748,Old Town,0.4861836864478618,8.382508555463149,Very good ,1251.0,62.0,43.25547678061144,-2.923855367399266
2749,Old Town,0.6372045826733176,8.329542441330293,Superb ,5432.0,872.0,43.27828111435721,-2.953183440405928
2750,Old Town,0.8015126333227491,,Exceptional 10,1343.0,667.0,43.259371566183056,-2.952683915158192
2751,Bilbao,0.6708514324994342,,,,1736.0,43.254609820158855,-2.927789476944329
2752,City Center,0.6286364567054119,8.493105119602074,Very good ,1857.0,366.0,43.26190219731422,-2.9468843862475893
2753,Ensanche,0.23709560940023802,8.625267569982881,Fabulous ,4767.0,500.0,43.26107066287018,-2.9377108645304166
2754,Ensanche,1.5039403035493604,7.168462497620361,Fabulous ,462.0,1105.0,43.27742822304165,-2.92223537510033
2755,Bilbao,0.6249730873672029,,,,1688.0,43.25413175935747,-2.927889774204957
2756,Bilbao,0.48855879258617324,8.991778914636049,Superb ,940.0,399.0,43.25516726001781,-2.9342771953464046
2757,Bilbao,0.6394728163736476,,,,1762.0,43.25392371297591,-2.9256013156493004
2758,Deusto,1.4754375143277416,7.261046810068313,Good ,313.0,405.0,43.276319826290205,-2.958832248014222
2759,Bilbao,0.42332173804633855,8.747327637809548,Good ,905.0,201.0,43.25996052573068,-2.927561111576395
2760,Bilbao,0.7123864935079715,,,,1719.0,43.254366483147805,-2.9288253038110206
2761,City Center,0.6649475697885632,8.480958062723136,Very good ,1721.0,370.0,43.26178576978716,-2.948596666267047
2762,City Center,0.6643801192666814,8.469651954587349,Very good ,1608.0,389.0,43.26130198029397,-2.9473803844168196
2763,Bilbao,0.35445838545234637,6.996186639049792,Good ,4113.0,247.0,43.25566342212284,-2.933501638765193
2764,City Center,0.6652590178989496,8.511027362894524,Very good ,1920.0,378.0,43.26210184443571,-2.9473342947707963
2765,Old Town,0.7163042929033618,,Exceptional 10,252.0,1766.0,43.258863739535826,-2.923098949398685
2766,Ensanche,0.5269161578220013,7.8887700417218385,Very good ,2264.0,105.0,43.2581387889628,-2.9440401703194174
2767,City Center,0.6690487620175332,8.541321467073466,Very good ,1689.0,372.0,43.26168264421175,-2.9462880188975396
2768,Old Town,0.7101693227699817,,Exceptional 10,2691.0,1725.0,43.258486826552776,-2.9251885431785714
2769,Ensanche,2.1118793698245435,7.924416750763517,Exceptional 10,386.0,141.0,43.256852153352256,-2.9052885694211366
2770,Deusto,0.6333310867194802,9.382973772202726,Superb ,2017.0,359.0,43.27535540444039,-2.925820585445405
2771,Bilbao,0.7021842166919045,,,,1728.0,43.254999384113724,-2.9258920412035767
2772,Ensanche,0.35380604083976963,8.310252401177115,Very good ,1387.0,535.0,43.25871531831452,-2.941339407380884
2773,Old Town,0.7005236933693352,,Exceptional 10,166.0,1718.0,43.25843742417323,-2.922271810137829
2774,Old Town,0.6515873433950531,,Exceptional 10,207.0,1699.0,43.25874641478727,-2.9248865607499495
2775,Bilbao,0.9209138688179456,9.232376361946752,Exceptional 10,3526.0,426.0,43.25702075857819,-2.912477297491601
2776,Ensanche,0.8013199954750262,7.370254583345344,Good ,2299.0,467.0,43.268599742125545,-2.927906954061848
2777,Deusto,0.5559112931921523,9.722755226652275,Review score ,5203.0,750.0,43.25834053596902,-2.9339929159184583
2778,Bilbao,0.6673196854364993,,,,1716.0,43.253976395567925,-2.9276494678373344
2779,Ensanche,0.33181264390679865,9.211106636616332,Superb ,1073.0,62.0,43.262555637333335,-2.9275351216774443
2780,City Center,0.8832867059765598,7.531871416368946,Fabulous ,7490.0,1508.0,43.25411257101038,-2.9091070558277834
2781,Old Town,0.7035830788813366,,Exceptional 10,197.0,1687.0,43.25935080891913,-2.924483299409068
2782,Old Town,1.0380395660746382,,Very good ,3318.0,1086.0,43.275173379418916,-2.9347479423088494
2783,Old Town,0.41795717135643246,8.634961126059688,Fabulous ,5787.0,560.0,43.259032662959775,-2.92454941997987
2784,Ensanche,0.388404605030102,8.849388205183578,Fabulous ,2086.0,455.0,43.264244792107405,-2.928167423143003
2785,City Center,0.6758903882898561,8.508686153424952,Very good ,1895.0,341.0,43.26228365823512,-2.9484226325300233
2786,City Center,0.3462134915046486,8.708194151024193,,1638.0,1516.0,43.254233976539815,-2.963959256562248
2787,City Center,0.31368493137293707,9.72208984522173,Fabulous ,7359.0,1616.0,43.26363211043934,-2.9696602443576925
2788,City Center,0.4663622470294069,8.55684893343031,Very good ,3244.0,890.0,43.27416290175979,-2.9414336691735476
2789,Bilbao,0.6260261770283608,,,,1751.0,43.25515573512346,-2.9273902704064185
2790,City Center,0.8117699652227544,9.70159145549438,Good ,3889.0,1315.0,43.26729814303687,-2.9273465798166898
2791,City Center,1.348654501629603,9.744781595589288,Review score ,2754.0,1004.0,43.264468187636375,-2.932109638418847
2792,Deusto,1.045420921858118,6.966229367191767,Fabulous ,6984.0,1666.0,43.27611292478922,-2.931975553325699
2793,Deusto,1.6139027484210193,6.995196174282208,Fabulous ,2947.0,728.0,43.25438344374669,-2.9230303499722714
2794,Old Town,0.6250826279059275,,Exceptional 10,325.0,1709.0,43.259476852414934,-2.925373425545942
2795,Ensanche,0.33016069744735943,9.072721001259312,Superb ,6213.0,1021.0,43.26473376492789,-2.9319892557755267
2796,Old Town,0.8067575014480461,9.694981993410536,Exceptional ,530.0,1574.0,43.25035488883495,-2.945309891852471
2797,Ensanche,0.3128772687970415,8.93284181778781,Superb ,56.0,859.0,43.265917463106526,-2.9385144840647928
2798,Bilbao,1.062696289670441,7.148242082952967,Very good ,923.0,136.0,43.274264147755865,-2.9270163109435963
2799,Ensanche,0.8271048646422122,7.433148794250943,Very good ,293.0,1735.0,43.261018845056114,-2.912709603340669
2800,City Center,0.7341899518715642,8.712448114304593,Fabulous ,3214.0,699.0,43.26005159181829,-2.9484401402981115
2801,Old Town,0.6166420071576453,8.209375232369265,Very good ,1258.0,200.0,43.25854478149032,-2.9228048099020345
2802,Ensanche,1.5648519674867576,7.211158578500575,Review score ,7560.0,1304.0,43.250133459786646,-2.9387007183909737
2803,City Center,0.7002924538337792,8.33309200455561,Very good ,1427.0,132.0,43.2562294637218,-2.9235080748076516
2804,Ensanche,0.5307602459729136,7.199455047737053,Superb ,133.0,355.0,43.2787529922155,-2.933602188810682
2805,Old Town,2.1078064736955318,7.959066005414026,Exceptional ,7460.0,909.0,43.27507216124413,-2.9145637302353538
2806,Ensanche,0.30392566259762627,9.961475381940865,Exceptional ,566.0,851.0,43.258746397981575,-2.937939426025373
2807,Old Town,1.422332050687832,7.259021385702179,Good ,95.0,410.0,43.277054977404696,-2.9567340068372037
2808,Old Town,0.7027691885616439,,Exceptional 10,136.0,1763.0,43.25956404997014,-2.9241771097868687
2809,Old Town,0.713988865352249,,Exceptional 10,325.0,1713.0,43.258948727992035,-2.9232659201637263
2810,Bilbao,1.0590565186313112,9.026831495005597,Superb ,346.0,361.0,43.25412452270557,-2.9352963747584715
2811,City Center,2.0140833621159433,9.577870273639935,Exceptional ,,597.0,43.27729158730262,-2.963023333234094
2812,Ensanche,0.2980563742008159,7.680135362049848,Review score ,6087.0,92.0,43.278537206611986,-2.9438725869207136
2813,Old Town,0.6657790448388655,,Exceptional 10,351.0,1735.0,43.25952923877046,-2.9252631349751326
2814,City Center,0.27673011183328067,8.820602311207727,Fabulous ,1715.0,1133.0,43.26713903851249,-2.9376878231790347
2815,Old Town,0.7094059533675542,,Exceptional 10,306.0,1728.0,43.25845571137587,-2.9225152145328237
2816,Bilbao,0.47779491985422,9.022377495074464,Superb ,894.0,365.0,43.25504295835516,-2.934958770234593
2817,Ensanche,0.2409039455839966,8.642760906034143,Fabulous ,717.0,541.0,43.26073710719609,-2.9313622552088545
2818,Ensanche,0.3626522563851066,,,,1263.0,43.26250753989707,-2.931770143953771
